long,lat,group,order,region,subregion
-55.716209411621094,52.391502380371094,121,6658,Canada,NA
-55.77714920043945,52.3642578125,121,6659,Canada,NA
-55.89667892456055,52.36957931518555,121,6660,Canada,NA
-56.01171875,52.39448547363281,121,6661,Canada,NA
-56.004638671875,52.37041091918945,121,6662,Canada,NA
-55.83364486694336,52.310401916503906,121,6663,Canada,NA
-55.78349685668945,52.279930114746094,121,6664,Canada,NA
-55.691062927246094,52.241600036621094,121,6665,Canada,NA
-55.67280197143555,52.19013977050781,121,6666,Canada,NA
-55.695213317871094,52.13779067993164,121,6667,Canada,NA
-56.017478942871094,51.92929458618164,121,6668,Canada,NA
-56.282569885253906,51.79706954956055,121,6669,Canada,NA
-56.548583984375,51.68100357055664,121,6670,Canada,NA
-56.975975036621094,51.457664489746094,121,6671,Canada,NA
-57.01826095581055,51.44677734375,121,6672,Canada,NA
-57.095603942871094,51.442527770996094,121,6673,Canada,NA
-57.29922103881836,51.478271484375,121,6674,Canada,NA
-57.461669921875,51.469093322753906,121,6675,Canada,NA
-57.76958465576172,51.42593002319336,121,6676,Canada,NA
-57.853759765625,51.399513244628906,121,6677,Canada,NA
-58.02265548706055,51.32207107543945,121,6678,Canada,NA
-58.08940505981445,51.31098556518555,121,6679,Canada,NA
-58.27046203613281,51.29521560668945,121,6680,Canada,NA
-58.44228744506836,51.305908203125,121,6681,Canada,NA
-58.51034927368164,51.29507064819336,121,6682,Canada,NA
-58.59326171875,51.25712585449219,121,6683,Canada,NA
-58.614742279052734,51.237060546875,121,6684,Canada,NA
-58.637596130371094,51.17167663574219,121,6685,Canada,NA
-59.054927825927734,50.87910079956055,121,6686,Canada,NA
-59.16537857055664,50.77988052368164,121,6687,Canada,NA
-59.37802505493164,50.67544174194336,121,6688,Canada,NA
-59.611915588378906,50.492088317871094,121,6689,Canada,NA
-59.81533432006836,50.41825866699219,121,6690,Canada,NA
-59.88632583618164,50.31640625,121,6691,Canada,NA
-60.08017349243164,50.25458908081055,121,6692,Canada,NA
-60.43808364868164,50.23886489868164,121,6693,Canada,NA
-60.60820388793945,50.22114181518555,121,6694,Canada,NA
-60.807228088378906,50.24980545043945,121,6695,Canada,NA
-60.956295013427734,50.205421447753906,121,6696,Canada,NA
-61.18071746826172,50.191505432128906,121,6697,Canada,NA
-61.28974533081055,50.20195007324219,121,6698,Canada,NA
-61.724857330322266,50.10404968261719,121,6699,Canada,NA
-61.835350036621094,50.19697189331055,121,6700,Canada,NA
-61.91952896118164,50.23286056518555,121,6701,Canada,NA
-62.16523361206055,50.23891830444336,121,6702,Canada,NA
-62.36166763305664,50.27729415893555,121,6703,Canada,NA
-62.54092025756836,50.284523010253906,121,6704,Canada,NA
-62.715431213378906,50.301658630371094,121,6705,Canada,NA
-62.83022689819336,50.30146408081055,121,6706,Canada,NA
-62.94975662231445,50.29135513305664,121,6707,Canada,NA
-63.13564682006836,50.29379653930664,121,6708,Canada,NA
-63.238624572753906,50.242576599121094,121,6709,Canada,NA
-63.586669921875,50.258201599121094,121,6710,Canada,NA
-63.73359298706055,50.30463790893555,121,6711,Canada,NA
-63.85395812988281,50.31435775756836,121,6712,Canada,NA
-64.01581573486328,50.303955078125,121,6713,Canada,NA
-64.17041015625,50.26943588256836,121,6714,Canada,NA
-64.5089340209961,50.308937072753906,121,6715,Canada,NA
-64.86787414550781,50.275489807128906,121,6716,Canada,NA
-65.180908203125,50.29789733886719,121,6717,Canada,NA
-65.26860809326172,50.32001876831055,121,6718,Canada,NA
-65.762451171875,50.25927734375,121,6719,Canada,NA
-65.95537567138672,50.29414367675781,121,6720,Canada,NA
-66.12553405761719,50.201026916503906,121,6721,Canada,NA
-66.2421875,50.22036361694336,121,6722,Canada,NA
-66.36884307861328,50.206642150878906,121,6723,Canada,NA
-66.41108703613281,50.224266052246094,121,6724,Canada,NA
-66.4955062866211,50.21186447143555,121,6725,Canada,NA
-66.550048828125,50.16118240356445,121,6726,Canada,NA
-66.6217269897461,50.15542221069336,121,6727,Canada,NA
-66.7408676147461,50.06552505493164,121,6728,Canada,NA
-66.941162109375,49.99370193481445,121,6729,Canada,NA
-67.234375,49.60176086425781,121,6730,Canada,NA
-67.26191711425781,49.451171875,121,6731,Canada,NA
-67.37202453613281,49.34843826293945,121,6732,Canada,NA
-67.46923828125,49.33462142944336,121,6733,Canada,NA
-67.54926300048828,49.332275390625,121,6734,Canada,NA
-68.0562515258789,49.25678634643555,121,6735,Canada,NA
-68.28193664550781,49.197166442871094,121,6736,Canada,NA
-68.2206039428711,49.149658203125,121,6737,Canada,NA
-68.294525146484375,49.114356994628906,121,6738,Canada,NA
-68.4144058227539,49.099510192871094,121,6739,Canada,NA
-68.5438461303711,49.05615234375,121,6740,Canada,NA
-68.62788391113281,49.007179260253906,121,6741,Canada,NA
-68.6690444946289,48.93949890136719,121,6742,Canada,NA
-68.9290542602539,48.82895278930664,121,6743,Canada,NA
-69.23076629638672,48.573631286621094,121,6744,Canada,NA
-69.37494659423828,48.38642501831055,121,6745,Canada,NA
-69.55009460449219,48.25078201293945,121,6746,Canada,NA
-69.67388153076172,48.19916915893555,121,6747,Canada,NA
-69.76190948486328,48.191162109375,121,6748,Canada,NA
-69.8517074584961,48.207374572753906,121,6749,Canada,NA
-70.00102233886719,48.27094650268555,121,6750,Canada,NA
-70.11064147949219,48.27798080444336,121,6751,Canada,NA
-70.3836898803711,48.36650085449219,121,6752,Canada,NA
-71.01826477050781,48.45561599731445,121,6753,Canada,NA
-70.922607421875,48.42231369018555,121,6754,Canada,NA
-70.8387680053711,48.36738204956055,121,6755,Canada,NA
-70.67109680175781,48.35322189331055,121,6756,Canada,NA
-70.5006332397461,48.35434341430664,121,6757,Canada,NA
-70.14530944824219,48.24355697631836,121,6758,Canada,NA
-69.97119140625,48.20576095581055,121,6759,Canada,NA
-69.86552429199219,48.172264099121094,121,6760,Canada,NA
-69.7750015258789,48.09809494018555,121,6761,Canada,NA
-69.83984375,47.95258712768555,121,6762,Canada,NA
-69.90556335449219,47.83222961425781,121,6763,Canada,NA
-69.99443054199219,47.73989486694336,121,6764,Canada,NA
-70.30009460449219,47.50302505493164,121,6765,Canada,NA
-70.44804382324219,47.423439025878906,121,6766,Canada,NA
-70.70585632324219,47.139793395996094,121,6767,Canada,NA
-70.97270965576172,47.006690979003906,121,6768,Canada,NA
-71.1156234741211,46.924949645996094,121,6769,Canada,NA
-71.26776885986328,46.79594802856445,121,6770,Canada,NA
-71.624755859375,46.69839096069336,121,6771,Canada,NA
-71.75727844238281,46.673583984375,121,6772,Canada,NA
-71.87959289550781,46.68681716918945,121,6773,Canada,NA
-72.0284652709961,46.607421875,121,6774,Canada,NA
-72.20464324951172,46.55888748168945,121,6775,Canada,NA
-72.25663757324219,46.48505783081055,121,6776,Canada,NA
-72.68012237548828,46.28730392456055,121,6777,Canada,NA
-72.8426742553711,46.26240158081055,121,6778,Canada,NA
-72.98101043701172,46.209716796875,121,6779,Canada,NA
-73.02191925048828,46.12026596069336,121,6780,Canada,NA
-73.1454086303711,46.06631088256836,121,6781,Canada,NA
-73.1796875,46.025001525878906,121,6782,Canada,NA
-73.2835464477539,45.89985656738281,121,6783,Canada,NA
-73.47661590576172,45.73823165893555,121,6784,Canada,NA
-73.71186828613281,45.711181640625,121,6785,Canada,NA
-73.7978515625,45.654930114746094,121,6786,Canada,NA
-73.89741516113281,45.56415939331055,121,6787,Canada,NA
-74.037841796875,45.50185775756836,121,6788,Canada,NA
-74.3150863647461,45.53105545043945,121,6789,Canada,NA
-74.247650146484375,45.49287033081055,121,6790,Canada,NA
-73.9996109008789,45.433349609375,121,6791,Canada,NA
-73.97383117675781,45.345115661621094,121,6792,Canada,NA
-74.09809112548828,45.32402038574219,121,6793,Canada,NA
-74.3582992553711,45.20639419555664,121,6794,Canada,NA
-74.708892822265625,45.00385665893555,121,6795,Canada,NA
-96.7823257446289,72.9366226196289,122,6797,Canada,Prescott Island
-96.94380187988281,72.92671203613281,122,6798,Canada,Prescott Island
-97.0927734375,72.9969253540039,122,6799,Canada,Prescott Island
-97.09765625,73.0624008178711,122,6800,Canada,Prescott Island
-97.08769989013672,73.0984878540039,122,6801,Canada,Prescott Island
-97.069244384765625,73.13017272949219,122,6802,Canada,Prescott Island
-97.0149917602539,73.15727233886719,122,6803,Canada,Prescott Island
-96.8624038696289,73.1888198852539,122,6804,Canada,Prescott Island
-96.79316711425781,73.16548156738281,122,6805,Canada,Prescott Island
-96.76776885986328,73.1373062133789,122,6806,Canada,Prescott Island
-96.74443054199219,73.12626647949219,122,6807,Canada,Prescott Island
-96.64599609375,73.1019058227539,122,6808,Canada,Prescott Island
-96.5984878540039,73.0738296508789,122,6809,Canada,Prescott Island
-96.603515625,73.04154968261719,122,6810,Canada,Prescott Island
-96.6353988647461,72.992431640625,122,6811,Canada,Prescott Island
-96.67060089111328,72.9609375,122,6812,Canada,Prescott Island
-96.709228515625,72.94697570800781,122,6813,Canada,Prescott Island
-96.7823257446289,72.9366226196289,122,6814,Canada,Prescott Island
-114.52153778076172,72.5929183959961,123,6816,Canada,Victoria Island
-114.4581069946289,72.58036804199219,123,6817,Canada,Victoria Island
-114.34243774414063,72.59077453613281,123,6818,Canada,Victoria Island
-114.1744613647461,72.62406921386719,123,6819,Canada,Victoria Island
-113.95780944824219,72.6514663696289,123,6820,Canada,Victoria Island
-113.69243621826172,72.67280578613281,123,6821,Canada,Victoria Island
-113.6221694946289,72.6468276977539,123,6822,Canada,Victoria Island
-113.57807159423828,72.652099609375,123,6823,Canada,Victoria Island
-113.50004577636719,72.6944351196289,123,6824,Canada,Victoria Island
-113.48613739013672,72.7222671508789,123,6825,Canada,Victoria Island
-113.49590301513672,72.753662109375,123,6826,Canada,Victoria Island
-113.49140930175781,72.82206726074219,123,6827,Canada,Victoria Island
-113.4498519897461,72.86323547363281,123,6828,Canada,Victoria Island
-113.2923812866211,72.949798583984375,123,6829,Canada,Victoria Island
-113.2080078125,72.98101043701172,123,6830,Canada,Victoria Island
-113.07353210449219,72.9952621459961,123,6831,Canada,Victoria Island
-112.75361633300781,72.98603820800781,123,6832,Canada,Victoria Island
-112.4537582397461,72.9366226196289,123,6833,Canada,Victoria Island
-112.048095703125,72.8880386352539,123,6834,Canada,Victoria Island
-111.4554214477539,72.76592254638672,123,6835,Canada,Victoria Island
-111.26972198486328,72.7137222290039,123,6836,Canada,Victoria Island
-111.2503890991211,72.6685562133789,123,6837,Canada,Victoria Island
-111.35551452636719,72.5721206665039,123,6838,Canada,Victoria Island
-111.61089324951172,72.43560028076172,123,6839,Canada,Victoria Island
-111.8160171508789,72.3863296508789,123,6840,Canada,Victoria Island
-111.8951644897461,72.3561019897461,123,6841,Canada,Victoria Island
-111.7616195678711,72.33525848388672,123,6842,Canada,Victoria Island
-111.67509460449219,72.3001480102539,123,6843,Canada,Victoria Island
-111.5435562133789,72.3509292602539,123,6844,Canada,Victoria Island
-111.4473648071289,72.40771484375,123,6845,Canada,Victoria Island
-111.3111801147461,72.454833984375,123,6846,Canada,Victoria Island
-111.2647933959961,72.45903015136719,123,6847,Canada,Victoria Island
-111.25341796875,72.4490737915039,123,6848,Canada,Victoria Island
-111.27714538574219,72.42485046386719,123,6849,Canada,Victoria Island
-111.2872543334961,72.401123046875,123,6850,Canada,Victoria Island
-111.28373718261719,72.37797546386719,123,6851,Canada,Victoria Island
-111.26806640625,72.3638687133789,123,6852,Canada,Victoria Island
-111.18461608886719,72.35664367675781,123,6853,Canada,Victoria Island
-111.139892578125,72.3653335571289,123,6854,Canada,Victoria Island
-110.958984375,72.4319839477539,123,6855,Canada,Victoria Island
-110.78153991699219,72.53388214111328,123,6856,Canada,Victoria Island
-110.5125503540039,72.5997085571289,123,6857,Canada,Victoria Island
-110.4393081665039,72.63335418701172,123,6858,Canada,Victoria Island
-110.20513153076172,72.6612777709961,123,6859,Canada,Victoria Island
-110.20795440673828,72.6810531616211,123,6860,Canada,Victoria Island
-110.1971664428711,72.758880615234375,123,6861,Canada,Victoria Island
-110.27909851074219,72.79203796386719,123,6862,Canada,Victoria Island
-110.5536117553711,72.8614273071289,123,6863,Canada,Victoria Island
-110.68940734863281,72.94452667236328,123,6864,Canada,Victoria Island
-110.66084289550781,73.008209228515625,123,6865,Canada,Victoria Island
-110.50927734375,72.9989242553711,123,6866,Canada,Victoria Island
-110.0946273803711,72.99214172363281,123,6867,Canada,Victoria Island
-110.0084457397461,72.983642578125,123,6868,Canada,Victoria Island
-109.6099624633789,72.87567901611328,123,6869,Canada,Victoria Island
-109.4690933227539,72.8084487915039,123,6870,Canada,Victoria Island
-109.35712432861328,72.7750473022461,123,6871,Canada,Victoria Island
-109.1219253540039,72.726409912109375,123,6872,Canada,Victoria Island
-109.04302215576172,72.6868667602539,123,6873,Canada,Victoria Island
-108.9874038696289,72.6707992553711,123,6874,Canada,Victoria Island
-108.9681625366211,72.65409851074219,123,6875,Canada,Victoria Island
-108.98540496826172,72.6368179321289,123,6876,Canada,Victoria Island
-108.99443054199219,72.59600067138672,123,6877,Canada,Victoria Island
-108.9507827758789,72.5828628540039,123,6878,Canada,Victoria Island
-108.7978515625,72.5675277709961,123,6879,Canada,Victoria Island
-108.75497436523438,72.55107879638672,123,6880,Canada,Victoria Island
-108.69829559326172,72.499267578125,123,6881,Canada,Victoria Island
-108.62773132324219,72.4120101928711,123,6882,Canada,Victoria Island
-108.56635284423828,72.31732940673828,123,6883,Canada,Victoria Island
-108.4695816040039,72.1387710571289,123,6884,Canada,Victoria Island
-108.27641296386719,71.900390625,123,6885,Canada,Victoria Island
-108.21040344238281,71.75117492675781,123,6886,Canada,Victoria Island
-108.188232421875,71.723785400390625,123,6887,Canada,Victoria Island
-108.14468383789063,71.7049331665039,123,6888,Canada,Victoria Island
-108.02079772949219,71.677490234375,123,6889,Canada,Victoria Island
-107.92533874511719,71.638671875,123,6890,Canada,Victoria Island
-107.8128433227539,71.62617492675781,123,6891,Canada,Victoria Island
-107.78544616699219,71.62969207763672,123,6892,Canada,Victoria Island
-107.7574691772461,71.66303253173828,123,6893,Canada,Victoria Island
-107.687255859375,71.71611022949219,123,6894,Canada,Victoria Island
-107.346923828125,71.819244384765625,123,6895,Canada,Victoria Island
-107.32929992675781,71.83525085449219,123,6896,Canada,Victoria Island
-107.36943054199219,71.8589859008789,123,6897,Canada,Victoria Island
-107.38179016113281,71.8751449584961,123,6898,Canada,Victoria Island
-107.3768539428711,71.886077880859375,123,6899,Canada,Victoria Island
-107.3060073852539,71.894683837890625,123,6900,Canada,Victoria Island
-107.5426254272461,72.02534484863281,123,6901,Canada,Victoria Island
-107.69584655761719,72.1493148803711,123,6902,Canada,Victoria Island
-107.7940444946289,72.3026351928711,123,6903,Canada,Victoria Island
-107.80902862548828,72.34745788574219,123,6904,Canada,Victoria Island
-107.82373046875,72.442779541015625,123,6905,Canada,Victoria Island
-107.8556137084961,72.46781921386719,123,6906,Canada,Victoria Island
-107.90982055664063,72.49076843261719,123,6907,Canada,Victoria Island
-107.9325180053711,72.5204086303711,123,6908,Canada,Victoria Island
-107.9236831665039,72.556640625,123,6909,Canada,Victoria Island
-107.93437194824219,72.5877456665039,123,6910,Canada,Victoria Island
-107.9971694946289,72.6526870727539,123,6911,Canada,Victoria Island
-108.23823547363281,73.1058120727539,123,6912,Canada,Victoria Island
-108.23739624023438,73.14990234375,123,6913,Canada,Victoria Island
-108.20414733886719,73.18305969238281,123,6914,Canada,Victoria Island
-108.1183090209961,73.202056884765625,123,6915,Canada,Victoria Island
-107.97992706298828,73.20674133300781,123,6916,Canada,Victoria Island
-107.9361801147461,73.2171401977539,123,6917,Canada,Victoria Island
-107.987060546875,73.23310089111328,123,6918,Canada,Victoria Island
-108.0774917602539,73.2813949584961,123,6919,Canada,Victoria Island
-108.08940124511719,73.3037109375,123,6920,Canada,Victoria Island
-108.029052734375,73.3487319946289,123,6921,Canada,Victoria Island
-107.72001647949219,73.32905578613281,123,6922,Canada,Victoria Island
-107.49629211425781,73.28838348388672,123,6923,Canada,Victoria Island
-107.11347961425781,73.192138671875,123,6924,Canada,Victoria Island
-107.07441711425781,73.1974105834961,123,6925,Canada,Victoria Island
-107.03252410888672,73.24530792236328,123,6926,Canada,Victoria Island
-106.9507827758789,73.2760238647461,123,6927,Canada,Victoria Island
-106.828369140625,73.26591491699219,123,6928,Canada,Victoria Island
-106.48213195800781,73.1961898803711,123,6929,Canada,Victoria Island
-106.0816421508789,73.0719223022461,123,6930,Canada,Victoria Island
-105.81269836425781,73.0106430053711,123,6931,Canada,Victoria Island
-105.6241683959961,72.927490234375,123,6932,Canada,Victoria Island
-105.4959487915039,72.8489761352539,123,6933,Canada,Victoria Island
-105.4151382446289,72.788330078125,123,6934,Canada,Victoria Island
-105.41166687011719,72.7646484375,123,6935,Canada,Victoria Island
-105.4300765991211,72.7403793334961,123,6936,Canada,Victoria Island
-105.41107940673828,72.708740234375,123,6937,Canada,Victoria Island
-105.35453796386719,72.66973114013672,123,6938,Canada,Victoria Island
-105.32318878173828,72.63481140136719,123,6939,Canada,Victoria Island
-105.29755401611328,72.5604476928711,123,6940,Canada,Victoria Island
-105.2469253540039,72.46357727050781,123,6941,Canada,Victoria Island
-105.23408508300781,72.41508483886719,123,6942,Canada,Victoria Island
-104.8783187866211,71.97998046875,123,6943,Canada,Victoria Island
-104.810302734375,71.9031753540039,123,6944,Canada,Victoria Island
-104.7669906616211,71.8675765991211,123,6945,Canada,Victoria Island
-104.518310546875,71.69921875,123,6946,Canada,Victoria Island
-104.38594055175781,71.57695007324219,123,6947,Canada,Victoria Island
-104.3731460571289,71.4951171875,123,6948,Canada,Victoria Island
-104.3553695678711,71.4716796875,123,6949,Canada,Victoria Island
-104.34956359863281,71.4339828491211,123,6950,Canada,Victoria Island
-104.3558120727539,71.382080078125,123,6951,Canada,Victoria Island
-104.3848648071289,71.3375473022461,123,6952,Canada,Victoria Island
-104.43681335449219,71.30029296875,123,6953,Canada,Victoria Island
-104.487060546875,71.2479019165039,123,6954,Canada,Victoria Island
-104.5630874633789,71.1324234008789,123,6955,Canada,Victoria Island
-104.569580078125,71.10404968261719,123,6956,Canada,Victoria Island
-104.5147933959961,71.06426239013672,123,6957,Canada,Victoria Island
-104.1668472290039,70.92720031738281,123,6958,Canada,Victoria Island
-103.95346069335938,70.76264190673828,123,6959,Canada,Victoria Island
-103.85346984863281,70.7337875366211,123,6960,Canada,Victoria Island
-103.5845718383789,70.630859375,123,6961,Canada,Victoria Island
-103.294677734375,70.57245635986328,123,6962,Canada,Victoria Island
-103.19717407226563,70.54731750488281,123,6963,Canada,Victoria Island
-103.10498046875,70.51025390625,123,6964,Canada,Victoria Island
-103.07720184326172,70.50883483886719,123,6965,Canada,Victoria Island
-103.02119445800781,70.51582336425781,123,6966,Canada,Victoria Island
-103.00517272949219,70.52593231201172,123,6967,Canada,Victoria Island
-103.001220703125,70.54096221923828,123,6968,Canada,Victoria Island
-103.08280944824219,70.61909484863281,123,6969,Canada,Victoria Island
-103.08856964111328,70.64970397949219,123,6970,Canada,Victoria Island
-103.049560546875,70.65507507324219,123,6971,Canada,Victoria Island
-102.75048828125,70.5218734741211,123,6972,Canada,Victoria Island
-102.58916473388672,70.468841552734375,123,6973,Canada,Victoria Island
-102.3687515258789,70.4132308959961,123,6974,Canada,Victoria Island
-101.9898452758789,70.2850570678711,123,6975,Canada,Victoria Island
-101.93720245361328,70.2745590209961,123,6976,Canada,Victoria Island
-101.73222351074219,70.286376953125,123,6977,Canada,Victoria Island
-101.67632293701172,70.27826690673828,123,6978,Canada,Victoria Island
-101.64116668701172,70.26557922363281,123,6979,Canada,Victoria Island
-101.6268081665039,70.24833679199219,123,6980,Canada,Victoria Island
-101.61845397949219,70.17241668701172,123,6981,Canada,Victoria Island
-101.5624008178711,70.135009765625,123,6982,Canada,Victoria Island
-101.2391586303711,70.150970458984375,123,6983,Canada,Victoria Island
-101.1485366821289,70.1476058959961,123,6984,Canada,Victoria Island
-101.09077453613281,70.13569641113281,123,6985,Canada,Victoria Island
-101.04267883300781,70.11079406738281,123,6986,Canada,Victoria Island
-100.97333526611328,70.02949523925781,123,6987,Canada,Victoria Island
-100.90908813476563,69.86918640136719,123,6988,Canada,Victoria Island
-100.90570831298828,69.81172180175781,123,6989,Canada,Victoria Island
-100.93510437011719,69.71533203125,123,6990,Canada,Victoria Island
-100.98237609863281,69.67988586425781,123,6991,Canada,Victoria Island
-101.043701171875,69.668701171875,123,6992,Canada,Victoria Island
-101.2162094116211,69.67963409423828,123,6993,Canada,Victoria Island
-101.3372573852539,69.71025848388672,123,6994,Canada,Victoria Island
-101.40010070800781,69.749267578125,123,6995,Canada,Victoria Island
-101.45673370361328,69.833892822265625,123,6996,Canada,Victoria Island
-101.48384094238281,69.8501968383789,123,6997,Canada,Victoria Island
-101.5083999633789,69.8331527709961,123,6998,Canada,Victoria Island
-101.56509399414063,69.75566101074219,123,6999,Canada,Victoria Island
-101.60249328613281,69.7212905883789,123,7000,Canada,Victoria Island
-101.64765167236328,69.69853210449219,123,7001,Canada,Victoria Island
-101.73358917236328,69.70414733886719,123,7002,Canada,Victoria Island
-101.86026000976563,69.73808288574219,123,7003,Canada,Victoria Island
-102.09794616699219,69.8246078491211,123,7004,Canada,Victoria Island
-102.18212890625,69.845947265625,123,7005,Canada,Victoria Island
-102.23432922363281,69.84223937988281,123,7006,Canada,Victoria Island
-102.34809875488281,69.81298828125,123,7007,Canada,Victoria Island
-102.52349090576172,69.7582015991211,123,7008,Canada,Victoria Island
-102.59589385986328,69.7179183959961,123,7009,Canada,Victoria Island
-102.56523895263672,69.69219207763672,123,7010,Canada,Victoria Island
-102.544921875,69.6598129272461,123,7011,Canada,Victoria Island
-102.53485870361328,69.62080383300781,123,7012,Canada,Victoria Island
-102.5409164428711,69.59208679199219,123,7013,Canada,Victoria Island
-102.5631332397461,69.5735855102539,123,7014,Canada,Victoria Island
-102.62109375,69.551513671875,123,7015,Canada,Victoria Island
-102.74360656738281,69.5477523803711,123,7016,Canada,Victoria Island
-102.9197769165039,69.56465148925781,123,7017,Canada,Victoria Island
-103.0591812133789,69.59467315673828,123,7018,Canada,Victoria Island
-103.30322265625,69.67431640625,123,7019,Canada,Victoria Island
-103.3592758178711,69.68535614013672,123,7020,Canada,Victoria Island
-103.43476867675781,69.66767883300781,123,7021,Canada,Victoria Island
-103.46489715576172,69.64447784423828,123,7022,Canada,Victoria Island
-103.41802215576172,69.611419677734375,123,7023,Canada,Victoria Island
-103.2940444946289,69.568450927734375,123,7024,Canada,Victoria Island
-103.1424331665039,69.49726104736328,123,7025,Canada,Victoria Island
-103.10185241699219,69.48335266113281,123,7026,Canada,Victoria Island
-103.062744140625,69.48491668701172,123,7027,Canada,Victoria Island
-103.0489273071289,69.4717788696289,123,7028,Canada,Victoria Island
-103.03182983398438,69.4334945678711,123,7029,Canada,Victoria Island
-103.039794921875,69.3675765991211,123,7030,Canada,Victoria Island
-103.1126937866211,69.2359848022461,123,7031,Canada,Victoria Island
-103.1202163696289,69.20458984375,123,7032,Canada,Victoria Island
-103.09033203125,69.2120132446289,123,7033,Canada,Victoria Island
-102.88407897949219,69.34130859375,123,7034,Canada,Victoria Island
-102.7774429321289,69.3775863647461,123,7035,Canada,Victoria Island
-102.5464859008789,69.4344711303711,123,7036,Canada,Victoria Island
-102.44677734375,69.476318359375,123,7037,Canada,Victoria Island
-102.15141296386719,69.4876937866211,123,7038,Canada,Victoria Island
-102.04595184326172,69.46484375,123,7039,Canada,Victoria Island
-101.97821807861328,69.42509460449219,123,7040,Canada,Victoria Island
-101.97554016113281,69.40702819824219,123,7041,Canada,Victoria Island
-102.0528793334961,69.3604507446289,123,7042,Canada,Victoria Island
-102.06689453125,69.33711242675781,123,7043,Canada,Victoria Island
-102.0708999633789,69.3076171875,123,7044,Canada,Victoria Island
-102.06401824951172,69.2811508178711,123,7045,Canada,Victoria Island
-102.04608917236328,69.2576675415039,123,7046,Canada,Victoria Island
-101.99296569824219,69.23603820800781,123,7047,Canada,Victoria Island
-101.89912414550781,69.2455062866211,123,7048,Canada,Victoria Island
-101.87284851074219,69.23994445800781,123,7049,Canada,Victoria Island
-101.822509765625,69.21708679199219,123,7050,Canada,Victoria Island
-101.78926086425781,69.181640625,123,7051,Canada,Victoria Island
-101.78779602050781,69.13227081298828,123,7052,Canada,Victoria Island
-101.85713195800781,69.02397155761719,123,7053,Canada,Victoria Island
-101.9805679321289,68.988525390625,123,7054,Canada,Victoria Island
-102.3587875366211,68.9228515625,123,7055,Canada,Victoria Island
-102.4884262084961,68.888916015625,123,7056,Canada,Victoria Island
-102.73833465576172,68.864990234375,123,7057,Canada,Victoria Island
-102.8348617553711,68.833251953125,123,7058,Canada,Victoria Island
-102.89507293701172,68.823638916015625,123,7059,Canada,Victoria Island
-103.1622543334961,68.8287124633789,123,7060,Canada,Victoria Island
-103.46821594238281,68.80854034423828,123,7061,Canada,Victoria Island
-103.82036590576172,68.8479995727539,123,7062,Canada,Victoria Island
-104.06733703613281,68.865570068359375,123,7063,Canada,Victoria Island
-104.35269165039063,68.92816925048828,123,7064,Canada,Victoria Island
-104.46015167236328,68.91239929199219,123,7065,Canada,Victoria Island
-104.5714340209961,68.87211608886719,123,7066,Canada,Victoria Island
-105.1058578491211,68.92041015625,123,7067,Canada,Victoria Island
-105.1692886352539,68.95536804199219,123,7068,Canada,Victoria Island
-105.1483383178711,68.978118896484375,123,7069,Canada,Victoria Island
-105.0216293334961,69.052490234375,123,7070,Canada,Victoria Island
-105.0135726928711,69.06806945800781,123,7071,Canada,Victoria Island
-105.01958465576172,69.08125305175781,123,7072,Canada,Victoria Island
-105.2623519897461,69.093994140625,123,7073,Canada,Victoria Island
-105.53300476074219,69.133544921875,123,7074,Canada,Victoria Island
-105.80497741699219,69.1531753540039,123,7075,Canada,Victoria Island
-106.0083999633789,69.1476058959961,123,7076,Canada,Victoria Island
-106.140869140625,69.1620101928711,123,7077,Canada,Victoria Island
-106.27017211914063,69.194580078125,123,7078,Canada,Victoria Island
-106.3411636352539,69.224365234375,123,7079,Canada,Victoria Island
-106.35395812988281,69.251220703125,123,7080,Canada,Victoria Island
-106.355712890625,69.2806167602539,123,7081,Canada,Victoria Island
-106.34423828125,69.33965301513672,123,7082,Canada,Victoria Island
-106.36138153076172,69.38105773925781,123,7083,Canada,Victoria Island
-106.41996765136719,69.41377258300781,123,7084,Canada,Victoria Island
-106.539794921875,69.44306945800781,123,7085,Canada,Victoria Island
-106.6590805053711,69.4395980834961,123,7086,Canada,Victoria Island
-106.75996398925781,69.4071273803711,123,7087,Canada,Victoria Island
-106.8558120727539,69.3473129272461,123,7088,Canada,Victoria Island
-107.033447265625,69.1807632446289,123,7089,Canada,Victoria Island
-107.12250518798828,69.15229797363281,123,7090,Canada,Victoria Island
-107.3533706665039,69.03169250488281,123,7091,Canada,Victoria Island
-107.43989562988281,69.00215148925781,123,7092,Canada,Victoria Island
-107.8633804321289,68.954345703125,123,7093,Canada,Victoria Island
-108.364990234375,68.93476104736328,123,7094,Canada,Victoria Island
-108.55253601074219,68.89740753173828,123,7095,Canada,Victoria Island
-108.73041534423828,68.82743835449219,123,7096,Canada,Victoria Island
-108.94589233398438,68.75981140136719,123,7097,Canada,Victoria Island
-109.47212219238281,68.67671203613281,123,7098,Canada,Victoria Island
-109.95854949951172,68.6302719116211,123,7099,Canada,Victoria Island
-110.4676284790039,68.6100082397461,123,7100,Canada,Victoria Island
-110.84809875488281,68.57842254638672,123,7101,Canada,Victoria Island
-110.95722961425781,68.59419250488281,123,7102,Canada,Victoria Island
-111.1275863647461,68.58833312988281,123,7103,Canada,Victoria Island
-111.3109359741211,68.54203796386719,123,7104,Canada,Victoria Island
