long,lat,group,order,region,subregion
-58.17099380493164,-32.95927429199219,4,327,Argentina,NA
-58.20077896118164,-33.0146484375,4,328,Argentina,NA
-58.25039291381836,-33.07831954956055,4,329,Argentina,NA
-58.30888748168945,-33.082908630371094,4,330,Argentina,NA
-58.375972747802734,-33.071876525878906,4,331,Argentina,NA
-58.424461364746094,-33.11152267456055,4,332,Argentina,NA
-58.454833984375,-33.28593826293945,4,333,Argentina,NA
-58.54721450805664,-33.663475036621094,4,334,Argentina,NA
-58.53056716918945,-33.75302505493164,4,335,Argentina,NA
-58.45659255981445,-33.898338317871094,4,336,Argentina,NA
-58.42949676513672,-33.99091720581055,4,337,Argentina,NA
-58.40903091430664,-34.06074142456055,4,338,Argentina,NA
-58.39248275756836,-34.192970275878906,4,339,Argentina,NA
-58.43549728393555,-34.25253677368164,4,340,Argentina,NA
-58.475242614746094,-34.26298904418945,4,341,Argentina,NA
-58.52548599243164,-34.29618835449219,4,342,Argentina,NA
-58.466209411621094,-34.45742416381836,4,343,Argentina,NA
-58.418941497802734,-34.531639099121094,4,344,Argentina,NA
-58.283348083496094,-34.683494567871094,4,345,Argentina,NA
-57.763572692871094,-34.89453125,4,346,Argentina,NA
-57.547855377197266,-35.01894760131836,4,347,Argentina,NA
-57.30366134643555,-35.1884765625,4,348,Argentina,NA
-57.170654296875,-35.36250305175781,4,349,Argentina,NA
-57.15888595581055,-35.50595474243164,4,350,Argentina,NA
-57.353904724121094,-35.72031021118164,4,351,Argentina,NA
-57.37548828125,-35.90029525756836,4,352,Argentina,NA
-57.33544921875,-36.02676010131836,4,353,Argentina,NA
-57.26498794555664,-36.144142150878906,4,354,Argentina,NA
-57.076171875,-36.296775817871094,4,355,Argentina,NA
-56.937156677246094,-36.3525390625,4,356,Argentina,NA
-56.74946212768555,-36.34648132324219,4,357,Argentina,NA
-56.71738052368164,-36.389060974121094,4,358,Argentina,NA
-56.698097229003906,-36.42646408081055,4,359,Argentina,NA
-56.66826248168945,-36.735252380371094,4,360,Argentina,NA
-56.67202377319336,-36.85127258300781,4,361,Argentina,NA
-56.727149963378906,-36.95771789550781,4,362,Argentina,NA
-57.08769607543945,-37.44638442993164,4,363,Argentina,NA
-57.395751953125,-37.74462890625,4,364,Argentina,NA
-57.50727462768555,-37.909278869628906,4,365,Argentina,NA
-57.546974182128906,-38.08564376831055,4,366,Argentina,NA
-57.645606994628906,-38.16962814331055,4,367,Argentina,NA
